Symbol,Correlation,Capacity
IBTX,-0.8629662168844022,1012319052.0
CVCO,-0.8628567491483713,1103158930.0
FPH,-0.8628344619558833,676227133.4
URGN,-0.8627036079145256,492910684.5
APOG,-0.8626900119389737,482179337.7
JMIA,-0.8626458801789575,306576245.8
IFF,-0.8626288541176502,12875023654.0
VRTV,-0.8625754836351923,122415089.8
RSSS,-0.8625226253819711,62840890.88
BRY,-0.8624680619029438,192930855.5
CBFV,-0.8624236651106933,103559270.4
VNOM,-0.862285292622951,1096928319.0
JHG,-0.8622201635961445,2898123242.0
MERC,-0.8620697804591488,518105721.5
BOKFL,-0.861971542198896,0.0
BIDU,-0.8619587727158942,28943023446.0
JNPR,-0.8618614866198973,7646371286.0
RES,-0.8618613510968505,486760830.7
OGS,-0.8618179502328229,4439678476.0
FMBI,-0.8618065927410905,1574608218.0
IDA,-0.8617921695007775,4672973624.0
VAL,-0.8617025953165159,84122127.29
CERC,-0.8617020302364808,164157748.9
UCTT,-0.8616968415821075,609500283.4
DOOO,-0.8616889800876919,759404820.2
LILAK,-0.8616671718874943,1910208720.0
DAN,-0.8616093357711565,1203266809.0
FTS,-0.8615703103940581,17673543492.0
TCP,-0.8614469300056533,2499998423.0
HNI,-0.8614197053935374,1003225343.0
EIDX,-0.8613818055385851,1892759668.0
MPV,-0.8613667243431917,184846875.0
LSBK,-0.8613486595007096,75864265.89
LMRKN,-0.8613321238020817,45173800.0
NICE,-0.8612692436553114,7449953509.0
CHS,-0.8611501694334479,141933894.0
TEN,-0.8611400252476141,299838429.6
LORL,-0.8611382131146087,476364365.4
MTH,-0.861088325794727,1475700187.0
PVBC,-0.8610756321665675,167690495.3
RDNT,-0.8610038392272282,629117193.8
ESQ,-0.8609525405968375,118613019.9
EMCF,-0.8609403008605802,62164940.4
TCBI,-0.8609378296244233,1132426814.0
XBIT,-0.8609377033023777,375665109.5
LSTR,-0.8609126093246376,3854701234.0
MARPS,-0.8608990233478736,2580200.0
GFED,-0.8608884436539148,60828193.53
ACM,-0.8608854219585089,5148894855.0
TPR,-0.8608205838838812,3922369347.0
ADMS,-0.8607426787146437,98325082.44
EVR,-0.8607237004932201,2162514368.0
ZIONN,-0.8607097100042128,3026779.58
URI,-0.8606863147584077,7452239154.0
NWL,-0.8604534929665715,5725107311.0
BLMN,-0.8604174766584107,781158679.7
ACCO,-0.8603676365253039,527017702.9
AWX,-0.860345214381342,5309340.47
MTEX,-0.8602653719518245,26759107.2
CIDM,-0.8602560542611764,43142392.75
ALLK,-0.8602101096643546,3194182891.0
SYK,-0.8602082352062186,69238265289.0
IRMD,-0.8601855823202988,234817479.3
SOJB,-0.8601801193766949,0.0
JBGS,-0.8601461564119396,4193502614.0
BEAT,-0.8601423229662768,1458189875.0
AUTL,-0.8601348334345152,242050942.0
BANR,-0.8601251782629366,1166322336.0
OPINI,-0.8601027902847793,0.0
NPA,-0.8600466403967134,282900000.0
EVRI,-0.860006357840436,348388769.7
VICI,-0.8599223896992605,7345947865.0
GBCI,-0.8599035076146787,3042450956.0
KMI,-0.8598131749106763,33227724039.0
TDA,-0.8596804683214987,0.0
GVA,-0.8596455709832123,692238815.9
LW,-0.8596110780337352,8398696736.0
V,-0.8595925801831588,363894000000.0
BKEPP,-0.8595799908882105,151999439.8
LNT,-0.8595783362706265,12258979064.0
FANH,-0.8595658357612468,638176704.5
CAI,-0.8594922476036401,239255602.4
CS,-0.8593201824850224,19806711760.0
UUUU,-0.859304745669471,187172583.4
CSL,-0.8592927969214176,6829313507.0
VTR,-0.8592509727794294,10688278758.0
FSM,-0.8592141872637308,386302642.7
OXY,-0.8590799503557806,11542224482.0
UNAM,-0.8589515103592554,21222968.0
ELSE,-0.8589192107859095,11171264.09
DHI,-0.8588896317331118,14028066954.0
SPGI,-0.8586500333798218,67263035827.0
NMR,-0.8586325733604443,11669519973.0
PD,-0.8585968506966434,1682498690.0
GLADL,-0.8585869992891986,0.0
MBT,-0.8585060922483421,7180598698.0
MODN,-0.8585024844629724,847356050.3
NJR,-0.8584398114924244,2991366572.0
HAYN,-0.8584213349776932,242963534.3
GLBZ,-0.8583293198859532,24199560.9
SBFG,-0.8583124877830223,104862460.2
MLAB,-0.8582881289155623,969369802.4
MCRI,-0.8582818872950408,455530127.1
ARCH,-0.8582255801373291,436866433.4
INBK,-0.858194724071432,139105786.6
RNR,-0.8581910626261426,6769746870.0
MX,-0.8581700387675274,380726353.3
AGIO,-0.8580968570858375,3190119255.0
EGRX,-0.8580480016313854,703939351.0
PNC,-0.857958370175271,43481200000.0
SAN,-0.8579418218985543,34382046205.0
TWI,-0.8579408076610113,75452490.0
MAN,-0.857939949359485,3633398974.0
CSU,-0.8577981896832201,30991354.54
MCHP,-0.8577427982217987,19015357089.0
AAP,-0.857652755450182,7972925069.0
CLRB,-0.8576377372916646,14247188.16
MKSI,-0.8576298814125031,4990005662.0
SDRL,-0.857617491280224,57143958.11
LOCO,-0.8575632270403226,366865772.3
PTLA,-0.8575450401490486,537973714.9
MRKR,-0.8574842395064787,98648946.64
INBKZ,-0.857445958107387,0.0
MORF,-0.8573829839617848,463959189.6
CHH,-0.8573707411205482,3916500388.0
PXD,-0.8572849331862535,11751439487.0
PBA,-0.8572679265709675,10709444193.0
GMO,-0.8572577919470253,26436038.58
RPM,-0.8571776100886332,8335351763.0
LTRPB,-0.8571072722874823,2791472763.0
YRD,-0.8570043755192385,345886071.6
MBINO,-0.8569877442468151,0.0
SLVO,-0.8569842215461461,16508358.0
SAL,-0.8569184358955727,94715489.16
NTRS,-0.8569143435212407,16601137783.0
GRPN,-0.8568265201337024,532674252.9
GPJA,-0.8567075927742742,0.0
PZG,-0.8566752423773183,25277945.42
AKTS,-0.8566653250108722,270506523.4
PKBK,-0.856655859011208,134726120.3
HJV,-0.8566155307355983,0.0
CTV,-0.856557272731431,0.0
FSP,-0.8565489543805312,547072925.1
LNC,-0.8564140012912335,5667729507.0
BXRX,-0.8563901037240191,41992271.32
TCS,-0.8563775067827811,101698321.0
PDLB,-0.8563535461645829,137204171.3
AMKR,-0.8563486933247815,2225808150.0
CFFI,-0.856327058426831,109141709.8
HZNP,-0.8563109364552636,6467200901.0
GTLS,-0.8562939914939957,1070593531.0
FHB,-0.8562567915053162,2142965919.0
AEZS,-0.8562192355375781,16626236.3
IEX,-0.8561968853994947,11556344302.0
CTDD,-0.856194091432057,0.0
LKFN,-0.8561809613197103,940146786.7
MLCO,-0.8561648167119114,3051282606.0
FNLC,-0.8561434233400463,210770861.0
CCBG,-0.856098073308001,303970501.6
VRRM,-0.8560885094468261,1151250878.0
UAVS,-0.8560803599670634,9896892.46
MSM,-0.8560405094154668,3196185581.0
EC,-0.8559927576513291,21606823054.0
CTY,-0.8559779997580217,0.0
CMSA,-0.8559773401568157,0.0
MINI,-0.8559315061311603,1071423855.0
ALO,-0.8559280480949563,52687842.95
HX,-0.8558561307089657,6966294.807
MGTA,-0.8558356614236747,335856021.6
CFFN,-0.8558300399822785,1665598182.0
UBFO,-0.8557453751427261,110499991.4
SPRO,-0.8557133132952581,161000452.8
IDRA,-0.8556898214260625,69506443.44
FFG,-0.8556798997253222,918835133.8
PLCE,-0.8556640082877818,383682986.7
PTC,-0.8555924135762228,7736974880.0
TANH,-0.8555799558281615,28853242.0
PSN,-0.8554821978696147,3622095590.0
BLDR,-0.8554303798582462,1618856159.0
QTRX,-0.8553590181251709,676276403.0
STRS,-0.8553408693353873,121510057.2
CTBB,-0.8553238765317186,0.0
KFFB,-0.8552994408698144,47656086.25
ITCI,-0.8552145602784369,1134019036.0
EAE,-0.8552044477747777,0.0
LILA,-0.8551478525027535,1973882344.0
EVBN,-0.8551047096169598,118577820.0
HBI,-0.8550898624670078,3145796721.0
DHCNI,-0.8550251275164459,0.0
THO,-0.8550139786610709,2875303200.0
IONS,-0.8549199527233322,7732267692.0
T,-0.8548824956299907,222533000000.0
HRC,-0.8548559131710056,7494273437.0
PERI,-0.8548442703624473,129537219.3
FULT,-0.8548286574897702,1754733287.0
KO,-0.8547857203452098,199772000000.0
AEP,-0.8547566290875716,41026582805.0
NHC,-0.8547153469628291,1100281533.0
JCI,-0.8546644537312584,21752424524.0
TIPT,-0.8545765990526617,173850527.4
LEN,-0.8545272584377421,12483389823.0
IDN,-0.8544220387892769,73429610.31
IVR,-0.8543729841133124,478402435.3
TDY,-0.8543508882311643,11641393284.0
AGNCM,-0.8542790796485005,0.0
STM,-0.8542760466484647,20094958473.0
CBRL,-0.8542343750233041,2066677013.0
BDXA,-0.8541451580136046,0.0
NREF,-0.8541373529141226,55100000.0
LSXMB,-0.8539617858526017,10351911117.0
SAIC,-0.8539175993459441,4662177556.0
NBR,-0.8539103227389329,115108405.3
LWAY,-0.8537266628587531,36624390.45
BFAM,-0.85362252827498,6983977560.0
DOW,-0.8535924842193487,23416694882.0
TDE,-0.853568073809689,0.0
SIM,-0.853563003746144,1034787225.0
RRGB,-0.853549219229353,145574306.6
LCNB,-0.8535413584264266,153163187.5
INMB,-0.8534722420872994,50833064.04
UNM,-0.8533158999281556,3080375962.0
AXR,-0.8532190797274097,33768151.6
TAST,-0.8532010958055143,154393449.3
MNOV,-0.8531644404053579,231208665.2
ACRS,-0.8531280498992503,47342857.08
DNN,-0.853088345081026,259515616.6
CLCT,-0.853073681797311,181619139.0
TUP,-0.8530273720627879,95983203.12
SSTK,-0.8529886206609255,1223852765.0
VEL,-0.8528133629721799,68498354.54
EAB,-0.8527294318429237,0.0
HBANN,-0.8527049916347503,2497000.0
USLV,-0.8526901670660315,252034074.2
EFOI,-0.852545970353813,5082429.815
CTZ,-0.8525440740125532,0.0
EAST,-0.8525196909791478,16694264.88
CSCO,-0.8524921006026208,180407000000.0
DDT,-0.8524612461685739,0.0
LEAF,-0.8523742754106767,33244093.75
OSN,-0.8523676598126276,4471601.64
MSN,-0.8523067477268993,14132245.08
NVIV,-0.8522729984815746,2290039.52
HBMD,-0.8522715495552029,171809924.0
GBT,-0.8522595824137141,4439910389.0
TDC,-0.8521267688757619,2511915657.0
MICT,-0.852120997186026,11533113.28
WRK,-0.8520922037268204,7665813057.0
ACN,-0.8519813674084743,111417000000.0
RWT,-0.8519610758779436,380798170.7
ICL,-0.851909903786554,4097443670.0
KOF,-0.8518898792068903,68924104827.0
VNE,-0.8518768405523087,861201203.2
LXU,-0.8518668119240955,47178177.76
RUTH,-0.8518541705987716,232028636.6
NRZ,-0.851788806570869,2086070136.0
FTNT,-0.8517519358958049,19382029017.0
STKS,-0.8517070623380004,40361169.63
GABC,-0.8516509261065215,735863043.1
PGC,-0.8515631099402854,300443304.5
QVCC,-0.8515457459079504,0.0
MMI,-0.8514805476051919,1096133279.0
RDHL,-0.8514690562393763,208026854.8
MGRC,-0.8513674962958843,1236195998.0
DSWL,-0.8513273754771921,34695221.02
CTAA,-0.8512913817037728,0.0
MPC,-0.8512802462174683,16152515705.0
WVFC,-0.8512762345686711,26266454.81
RRR,-0.85123553846957,1109589812.0
TRC,-0.851234924115999,347059987.6
PUK,-0.8512007117507497,32806365055.0
LNDC,-0.8510932660335556,282191661.3
ESGRO,-0.851081184618539,107267.6
AHT,-0.8510504887701951,69373830.08
NLS,-0.8510454859223875,137887363.4
ARTNA,-0.8510318518684649,328256166.5
QIWI,-0.8510100518630793,565726897.3
IP,-0.8510047386944779,12109795838.0
WNC,-0.8509580929772178,379969426.7
WLL,-0.8509382528379118,30808154.14
ADAP,-0.8509092225396698,297514439.4
CDE,-0.8508999143950842,1081562706.0
KRTX,-0.8508437986078946,2220160275.0
BCTF,-0.8508369993380217,30006395.78
PMBC,-0.8508369550486117,79599477.51
ASM,-0.8508092792588474,32390549.83
TEF,-0.8507724915321944,23156907320.0
JJSF,-0.8507626940242631,2371111126.0
FRME,-0.8506857239246325,1417079751.0
JBN,-0.8506402575689024,0.0
STML,-0.850586085315163,258927906.1
NRG,-0.8505681492102539,7774312271.0
REAL,-0.850560159003414,854878727.6
FTCH,-0.850341799444014,3990142526.0
PIH,-0.8502816519508364,29733719.4
ISIG,-0.8502689850710035,8958949.86
CSLT,-0.8502369372029727,102989351.0
JNJ,-0.8502078426237525,399856000000.0
ANVS,-0.8501296880358049,25670471.25
ISDR,-0.8501221777107557,34330270.0
CAC,-0.8500700247533446,419763300.1
XNET,-0.8500319044993996,131896835.2
ANTE,-0.8500276527704596,6776661.75
ZAGG,-0.8499651144277508,98495375.41
SNBR,-0.8499361499242164,623024952.7
NEX,-0.8498027535143499,381616220.0
RILYN,-0.8497580343617145,0.0
TIGR,-0.8494975099987105,135766282.1
HFBL,-0.8494781968555147,41365326.27
AGNCO,-0.849445084889478,202570000.0
CTIC,-0.8494327097860377,66529877.4
TXT,-0.8494293189249894,6071305352.0
CAKE,-0.8493049276434699,860583090.5
ALL,-0.8492766693839185,32501157963.0
NVS,-0.8491851952024573,203352000000.0
FLL,-0.8491827013094171,31678875.54
SFST,-0.849159671600786,200039725.4
SY,-0.8490722564469115,154284000.0
PSXP,-0.8488776935199259,9303207722.0
SA,-0.8488568647417344,777293892.7
CP,-0.8488274742818692,29866693744.0
UZB,-0.8488070345367289,0.0
ESBK,-0.8487385043653735,39004840.0
ATRA,-0.8487211594747792,480286710.0
SBSI,-0.8487066627887464,963787374.1
SIGI,-0.8486621412674071,3002692438.0
ZSAN,-0.8486596974325366,37998782.87
AGNC,-0.8486125677465355,6801046000.0
PLNT,-0.8485647402894717,4848685694.0
ZEN,-0.8485583090618765,8248065131.0
ASC,-0.8484728244398416,185730740.7
AA,-0.8484476238240166,1385068553.0
JWN,-0.8483443029502428,2720423306.0
MNSB,-0.8482988563642424,116469257.1
WDAY,-0.8482781122942415,35008800000.0
ASPN,-0.8482631491871663,162758064.6
SBLK,-0.8482470336588358,517834531.8
SGRY,-0.8481980131434594,459382110.3
GROW,-0.848130750323042,19366044.16
ROK,-0.8480392514269677,19581592371.0
PAGS,-0.8480320801386223,6925694977.0
FMNB,-0.8480148027972131,322247425.9
MCFT,-0.8479147235649194,142296131.6
PFBI,-0.847900558142432,159187313.5
VNRX,-0.8478131042015264,157401896.7
GNL,-0.8477258449545148,1109288537.0
HOOK,-0.8476723685229567,205927117.7
CHE,-0.8476330511848392,7011504075.0
COWNL,-0.8475804325678529,0.0
WMC,-0.847564497073354,141838271.4
DTQ,-0.8474990122814365,0.0
ACA,-0.8474484426055888,1928266974.0
MR,-0.8474106409474148,172685600.2
CREE,-0.8474043426740565,3818163622.0
CBIO,-0.8473075334780086,86574655.62
PLD,-0.8472986430170641,65409425441.0
BDX,-0.8471260083340608,71437854109.0
ABT,-0.8471218195848332,172816000000.0
CAPL,-0.8471146731232727,343574497.9
ROP,-0.8471145233468049,33989047572.0
BBU,-0.8470899255451074,2280307564.0
CTMX,-0.8470611439757839,438350220.6
KELYB,-0.8470431101501749,591565468.6
UZA,-0.8469863556340546,0.0
NINE,-0.8469346314947442,25006297.3
IRWD,-0.8468254668454143,1631113263.0
TRMB,-0.8467830459724943,8071255275.0
GLOB,-0.8467516356218533,3811359766.0
MNR,-0.8466788035301507,1218702738.0
NX,-0.846658321918365,341670500.8
BEN,-0.8465793625604608,8089492147.0
MU,-0.8465531357255033,48268872660.0
CAT,-0.8465397587236421,63039467106.0
AGNCN,-0.8465310268489493,295230.0
GOOG,-0.8464606882253914,870523000000.0
DISCB,-0.8463604750066852,17476943870.0
GOOGL,-0.8463285896277077,866771000000.0
SSP,-0.8463102693685104,553827199.8
CASH,-0.8462318857147717,645141446.8
LOOP,-0.8462070744944372,294243960.0
GERN,-0.846191053917366,232419743.7
CLPS,-0.8461465835605041,30085878.9
WTRU,-0.8461439609867099,0.0
SIF,-0.8460349148293589,13182534.0
CZNC,-0.8460279934796817,244981275.4
BHAT,-0.8460137563042655,27371413.69
HRTG,-0.8459471413369988,308930192.6
MFH,-0.845865504531583,2172550.775
MEC,-0.8458524606537899,106022693.3
TRVG,-0.845788359428023,73525770.68
ACC,-0.8457738513975448,4362060970.0
GE,-0.8457169799009583,56637000000.0
CBZ,-0.8456561280847008,1184743515.0
SILK,-0.8456160681811693,1225624186.0
KRNT,-0.8455959905144865,1114298087.0
PH,-0.8455320832422518,17248149344.0
GMTA,-0.8453752882248702,0.0
DK,-0.8453268911584897,1258566408.0
PLX,-0.8452650114221654,122633164.1
WEN,-0.845157773338971,4019925175.0
CRT,-0.8450853847350597,31620000.0
NGHCN,-0.845048877344226,4416000.0
GXGX,-0.844989795710744,354343750.0
WPC,-0.8449683988160699,10421732092.0
RILYI,-0.8449541330023463,0.0
ZUO,-0.8449324261830623,1132750000.0
EVOK,-0.8448883238812882,32283126.48
COTY,-0.8447411020689742,4320511988.0
FC,-0.8446920863160851,247713359.9
TCX,-0.8446465799465322,560181041.1
TRXC,-0.8446010895491046,21708279.79
CTHR,-0.844538427430191,18849834.26
EMX,-0.8443420552010503,143412778.8
ADES,-0.8443348876836131,116649478.7
HBIO,-0.8442564710663047,108140395.6
AEB,-0.8442445574981629,0.0
ACGLP,-0.84422181560193,0.0
EXPE,-0.844158479225518,8392348044.0
HMC,-0.8440979260142366,38569994300.0
MDCA,-0.843939745244282,85883017.57
SELF,-0.8439130316115547,33682372.17
NYMX,-0.8438395165882691,180895513.2
SPKEP,-0.8437122037174782,75813385.2
SPRT,-0.843666948529984,27107918.09
RCB,-0.8436610139735038,0.0
RILYG,-0.843649686101867,0.0
BMA,-0.8436315949266735,1066515430.0
SMP,-0.8436294450824613,920958072.0
HBANO,-0.8436203068985588,20594412640.0
PINE,-0.8435851287080895,82596862.7
AUB,-0.8435094203941177,1719863907.0
WW,-0.8435004932368309,1354270319.0
FCCO,-0.8434560042268254,105217682.7
JP,-0.8433840611072652,40011241.48
EQH,-0.8433627542229594,6907487289.0
TGI,-0.8433183552051191,337538168.3
QNST,-0.8432394034350433,426503583.0
SNES,-0.8431567822609094,5496342.62
ATEN,-0.843145696155361,514761182.9
RILYM,-0.8431142749390579,0.0
MDP,-0.8430943951152511,590331929.9
ATUS,-0.8430463215846532,16270287985.0
XPO,-0.8430284265213869,5419540447.0
NEXT,-0.842972631435197,215090999.2
SSPKU,-0.842948755208411,251250000.0
ACGLO,-0.8429267266364838,0.0
NOVT,-0.8429146516352835,2805541040.0
SSRM,-0.8429043249092623,1912732104.0
UBS,-0.8427831908333075,34967049737.0
NNDM,-0.8427730379468218,2348381.44
DAC,-0.8426763405459676,121219735.7
KTP,-0.8426481022123014,0.0
KSU,-0.8426287062415971,12468782755.0
LUB,-0.8426004136835612,23943032.95
ZBH,-0.8423875177883126,24181747200.0
LMHB,-0.8422711890127215,0.0
KRC,-0.8421072891916748,6502962358.0
WIX,-0.8420788189249222,6780032066.0
NYMTN,-0.8419211817186898,82026000.0
WGO,-0.8417593019069606,1179726894.0
GORO,-0.8417153329853766,264000972.1
OVLY,-0.8416707407903583,106648145.1
BASI,-0.8415919575197042,45977824.06
ACGL,-0.8415487825126933,10898531276.0
BAC,-0.8415168095694756,195198000000.0
FRTA,-0.8414897754073989,447486114.0
MBRX,-0.8414881717896803,63873240.0
ZN,-0.8414712770591446,33561339.54
DUKB,-0.841451149226148,0.0
TSM,-0.8413790811869638,272736000000.0
UMBF,-0.8413254524705913,2222795724.0
HMNF,-0.8413126362334725,76088936.24
SF,-0.8413040912092563,2857991044.0
ICBK,-0.8412727741277979,123638092.0
CATS,-0.8412558406333512,494281786.2
PBH,-0.8412381729699242,1955843718.0
TWLO,-0.8412063651521058,15140457770.0
ENTX,-0.841063143728275,36040429.26
SOI,-0.8410575606292635,249253551.0
TSE,-0.8409394083171088,717338839.3
HMHC,-0.8409202642864695,135438610.7
ROST,-0.840911451442294,30744533176.0
VRTS,-0.8408754032705109,595778874.5
ONB,-0.8408034433277178,2259663981.0
STNG,-0.8407841244230656,1360772112.0
ACRE,-0.8406755095550481,230050265.1
OCX,-0.8406481574478704,137436468.4
EQR,-0.8405591123337242,24405506039.0
LSCC,-0.8404264133679292,2648168698.0
INTL,-0.8404244104095304,660499109.4
ZNH,-0.8402609128669095,5907448193.0
TECD,-0.8402517071766863,4969828780.0
CLBK,-0.840238680969809,1716993992.0
PANW,-0.8401704320907144,19371657832.0
AVCO,-0.8401469378027331,115527169.0
CHMA,-0.8401166356510361,190995569.6
EDUC,-0.8399657890392198,42217555.68
CUBB,-0.8398903287854649,0.0
SAFT,-0.8398571247193465,1274082453.0
OSMT,-0.8398257745427745,253853431.5
CLNC,-0.8397843434235459,490359751.1
CSX,-0.8397464437007307,47013378442.0
IDCC,-0.8396952670129906,1422162763.0
TROX,-0.8396211164661936,836355851.0
GTIM,-0.8395870518601347,10426356.21
VST,-0.8395795462945617,8249553987.0
TG,-0.8395412229447142,516950842.5
SPNE,-0.8392134333620881,257384953.4
CMG,-0.8392025701759308,22489036869.0
GLPI,-0.8390169600175587,5663628999.0
CHSCN,-0.8389683925627619,404544000.0
HSTM,-0.8389340122309523,810003472.4
CRNX,-0.8388863362913676,392333329.1
PEP,-0.8388579282563753,186922000000.0
CHMI,-0.838847795887709,106461585.5
OGI,-0.8388386859084243,271733808.6
EROS,-0.8388263277025967,329314165.0
USLM,-0.8387791680810693,448833511.2
SLMBP,-0.8387406302918496,155800000.0
SIVBP,-0.8385896909140096,0.0
RDIB,-0.8385528564093655,332287542.0
IPG,-0.8385213798171627,5732547585.0
NTRP,-0.8385174140509505,23697993.6
HTLF,-0.8384668661747794,1090965912.0
LEGH,-0.8384641808252847,216423917.9
LQDA,-0.8384240235139008,175317107.5
CYRX,-0.8383338012160079,653952015.9
PFPT,-0.8382976480142474,6776024351.0
BXMT,-0.8382442181837988,2811335168.0
CVEO,-0.8382165890255227,63775891.18
CCMP,-0.8381985709363668,3260291260.0
FOE,-0.8379401300445787,753331993.4
TNC,-0.8377706929868376,1126945536.0
CSSEP,-0.8377040804269251,21309130.4
ECT,-0.8376852234007208,6531455.0
JMPNL,-0.8376085713797519,0.0
AMP,-0.8376041073009027,13540069243.0
PJH,-0.8375797835941037,0.0
PAG,-0.837554345894832,2439577646.0
CFR,-0.8374451572948897,3840437125.0
CETV,-0.8374085445162109,892696731.5
WATT,-0.8374066397876145,36190666.77
SEIC,-0.8373960704117371,7483778498.0
EXC,-0.8373940919859586,36103579465.0
ALTR,-0.8373020029317989,2245250984.0
MTN,-0.8372731640480018,6367901373.0
QURE,-0.8372151439552155,2531784543.0
CMSC,-0.8371804654521148,0.0
ACEL,-0.8371746140991608,705671636.1
GL,-0.8371534784394729,8119226732.0
LDL,-0.8370968722153764,141911004.8
PWFL,-0.8370490046265007,134888404.2
BNGO,-0.8368701142458355,18744424.87
PCTI,-0.8368376138252616,112295000.0
KMDA,-0.8367103935413504,306324913.6
ROSEU,-0.8367024161752773,0.0
BPOPM,-0.8366705456121245,0.0
AGNCP,-0.8366351446675311,0.0
ELU,-0.8365951504645068,0.0
MVIS,-0.8364968826879463,32505353.71
NICK,-0.8364734260601262,44279500.0
BLD,-0.8364285729846117,2523081183.0
RILYP,-0.8364119082662664,0.0
RE,-0.8362449315945095,8676451696.0
RILYH,-0.8362206416623392,0.0
MSA,-0.8361322784526598,4002407063.0
ARC,-0.8361201384349237,31709479.1
GBL,-0.8360903933893127,330917267.2
SEEL,-0.8360795115300242,21034411.03
OHI,-0.8359840648721316,6829244975.0
AXSM,-0.8357645357932946,2579337109.0
WK,-0.8357100083911146,1579488021.0
PFSW,-0.8356905834762762,66767532.79
PDM,-0.835653707686598,2112948155.0
ENDP,-0.8356194606672758,823251582.9
AVB,-0.8355595318509783,22589323166.0
MFSF,-0.8354994933043285,209603655.6
STXS,-0.8354786175841993,262339710.8
VICR,-0.83547020929308,1737795389.0
INOD,-0.835394913688413,25193139.77
TSCAP,-0.8353572522516587,743408294.9
ERI,-0.8351885157645706,1250196038.0
GNFT,-0.8351367546315863,23514065.71
HCR,-0.8351108043909994,25620600.61
L,-0.8351090001487179,9901284244.0
MA,-0.8350400637030424,253016000000.0
AGRO,-0.8349687548759701,467173339.5
ELLO,-0.8349654104663595,202042724.1
HNRG,-0.8348481585643666,21047575.17
HL,-0.8347113480812767,1219166202.0
SRTS,-0.8346393738990683,43357601.4
RILYO,-0.8346017286173296,0.0
SPT,-0.8345829982580112,738135046.2
PRAH,-0.8345711631900207,5678148620.0
FITBO,-0.8345424953564566,0.0
HDS,-0.8345211326809842,4574492604.0
UMPQ,-0.8345074205421864,2449070257.0
HEXO,-0.8344461683485428,168002877.6
CEA,-0.8343989939418215,6234041202.0
EXPI,-0.8343747888311985,538082852.0
RAIL,-0.8343676557680576,17379885.6
STRA,-0.8342717058187021,3255159813.0
NTRSO,-0.8342585043479978,0.0
RPLA,-0.8342305231607859,356500000.0
DRQ,-0.8341768677395002,1135107684.0
SOJA,-0.8341628634291499,0.0
NLTX,-0.8341368337208345,515351538.8
OZK,-0.8341263605418492,2378459892.0
RRD,-0.8340984734396946,74897794.65
ESS,-0.8340486464656085,16009274129.0
BBIO,-0.8340388202700177,3418402143.0
XP,-0.834031571329307,14859982779.0
ABTX,-0.8340078178219255,454508571.4
REX,-0.8339878739856569,323602617.2
FFIV,-0.833871510366294,7458229679.0
AMCX,-0.8338318200626886,1337951550.0
SGBX,-0.8338081110501632,6361569.8
DLB,-0.8337867197924255,5814803558.0
WTRG,-0.8337443802455329,10349820392.0
MFINL,-0.8336814371742068,0.0
PTE,-0.8336684823416006,43345048.5
AMTB,-0.8336662183507622,512895045.6
OSB,-0.833484829373103,987286847.5
NGHCO,-0.8334654106003322,3687750.0
VLYPO,-0.8334152270029846,83640000.0
ALRS,-0.8333714790560682,269585327.7
JFIN,-0.8332308329650991,10907750.0
ASH,-0.8332187614004485,3330480418.0
MGR,-0.833119915874134,0.0
AMK,-0.83303383458937,1532497994.0
EVH,-0.8329792139805101,544765540.0
TDJ,-0.8329279403870762,0.0
ZGNX,-0.8328029737851375,1472102243.0
RILYZ,-0.8327792575861603,0.0
OI,-0.8327187696378916,975111089.8
APAM,-0.8326349876401733,1756495954.0
BKD,-0.8325886034552566,632013888.9
AMTD,-0.8325509858112089,20528365147.0
NLY,-0.8324557036788706,8325069996.0
SCPE,-0.8323943766698689,226756250.0
TVC,-0.832353851051554,0.0
TPHS,-0.832173005805286,40688503.38
RTIX,-0.8321715402080381,149844106.9
DIN,-0.8321480154176228,506774896.3
NBIX,-0.8320836717756112,9429169711.0
ANY,-0.83183222956813,2780997.7
KTN,-0.8317132948934172,0.0
OLLI,-0.8316926258601727,3761852094.0
BOMN,-0.8315891677724587,390041849.4
NYMTO,-0.8315805757412223,57240000.0
AAL,-0.8315542782197244,4712209709.0
MCF,-0.8315326841757597,202722596.6
HOV,-0.8314602873211078,56648471.88
RLI,-0.8313928196474693,3713185813.0
TSG,-0.8313143838470578,7221018687.0
SPN,-0.8313042890406281,20695940.68
CABO,-0.8312789656684054,10209282604.0
AMTBB,-0.8312416481209326,379922256.0
INVA,-0.8311636937077098,1330663093.0
JBR,-0.8311140148737854,0.0
EGP,-0.8310794434562083,4066748521.0
CPHC,-0.8310645906577251,44781414.73
OPNT,-0.8310408168714326,43784686.35
AKRO,-0.8309959057958467,621363870.4
CVV,-0.8309567161646916,24417379.76
UCBI,-0.830944756724481,1446860162.0
AVY,-0.8306922191634455,8737746833.0
APXTU,-0.8306488929078629,0.0
NWS,-0.8306486733464911,5306160835.0
JEF,-0.8306006303373811,3387257219.0
LBRDA,-0.8305864325774951,22106670132.0
ORC,-0.8305549311854998,238451900.4
JOBS,-0.830541648582641,2807540711.0
PRGO,-0.8305208198126957,6923401419.0
COWNZ,-0.8305031112696492,0.0
EXR,-0.8304494559854427,11571575619.0
AGEN,-0.8303986093404189,449219988.7
WING,-0.8302794507597921,3221147882.0
MITK,-0.8301117843930612,329254233.4
FCBC,-0.8301062392751393,388498554.4
